nohup: ignoring input
WARNING:tensorflow:From /data3T/zml/experiment/lw-eg-recurrent/monodepth_model.py:236: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
/data3T/users/zml/.conda/envs/leftmono/lib/python2.7/site-packages/tensorflow/python/ops/gradients_impl.py:97: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
2020-03-27 19:33:54.084994: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2020-03-27 19:33:54.774829: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:05:00.0
totalMemory: 10.92GiB freeMemory: 10.77GiB
2020-03-27 19:33:54.774863: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:05:00.0, compute capability: 6.1)
total number of samples: 29000
total number of steps: 181250
============================
2
number of trainable parameters: 23666576
batch   8300 | examples/s: 11.23 | loss: 1.32156 | time elapsed: 1.68h | time left: 35.07h
batch   8400 | examples/s: 11.32 | loss: 1.39787 | time elapsed: 1.70h | time left: 35.05h
batch   8500 | examples/s: 10.79 | loss: 1.56353 | time elapsed: 1.72h | time left: 35.02h
batch   8600 | examples/s: 11.00 | loss: 1.55360 | time elapsed: 1.74h | time left: 35.00h
batch   8700 | examples/s: 11.29 | loss: 1.70391 | time elapsed: 1.76h | time left: 34.97h
batch   8800 | examples/s: 11.26 | loss: 1.40913 | time elapsed: 1.78h | time left: 34.95h
batch   8900 | examples/s: 11.30 | loss: 1.81654 | time elapsed: 1.80h | time left: 34.92h
batch   9000 | examples/s: 11.23 | loss: 1.18998 | time elapsed: 1.82h | time left: 34.90h
batch   9100 | examples/s: 11.41 | loss: 1.36237 | time elapsed: 1.84h | time left: 34.87h
batch   9200 | examples/s: 11.36 | loss: 1.64339 | time elapsed: 1.86h | time left: 34.85h
batch   9300 | examples/s: 11.20 | loss: 1.41678 | time elapsed: 1.88h | time left: 34.82h
batch   9400 | examples/s: 11.36 | loss: 1.28353 | time elapsed: 1.90h | time left: 34.80h
batch   9500 | examples/s: 11.29 | loss: 1.05668 | time elapsed: 1.92h | time left: 34.77h
batch   9600 | examples/s: 11.29 | loss: 1.11416 | time elapsed: 1.94h | time left: 34.75h
batch   9700 | examples/s: 10.99 | loss: 1.19536 | time elapsed: 1.96h | time left: 34.72h
batch   9800 | examples/s: 11.30 | loss: 1.48931 | time elapsed: 1.98h | time left: 34.70h
batch   9900 | examples/s: 10.83 | loss: 1.11604 | time elapsed: 2.00h | time left: 34.67h
batch  10000 | examples/s: 11.27 | loss: 1.71367 | time elapsed: 2.02h | time left: 34.65h
batch  10100 | examples/s: 11.37 | loss: 1.47052 | time elapsed: 2.04h | time left: 34.62h
batch  10200 | examples/s: 11.15 | loss: 1.30837 | time elapsed: 2.06h | time left: 34.60h
batch  10300 | examples/s: 11.10 | loss: 1.06809 | time elapsed: 2.08h | time left: 34.57h
batch  10400 | examples/s: 11.27 | loss: 1.62177 | time elapsed: 2.10h | time left: 34.55h
batch  10500 | examples/s: 10.69 | loss: 1.40623 | time elapsed: 2.12h | time left: 34.52h
batch  10600 | examples/s: 10.93 | loss: 1.30814 | time elapsed: 2.14h | time left: 34.50h
batch  10700 | examples/s: 10.91 | loss: 1.52134 | time elapsed: 2.16h | time left: 34.48h
batch  10800 | examples/s: 11.32 | loss: 1.32232 | time elapsed: 2.18h | time left: 34.45h
batch  10900 | examples/s: 11.23 | loss: 1.18358 | time elapsed: 2.20h | time left: 34.43h
batch  11000 | examples/s: 11.40 | loss: 1.46580 | time elapsed: 2.22h | time left: 34.41h
batch  11100 | examples/s: 11.33 | loss: 1.37551 | time elapsed: 2.24h | time left: 34.38h
batch  11200 | examples/s: 11.29 | loss: 1.40363 | time elapsed: 2.26h | time left: 34.36h
batch  11300 | examples/s: 11.15 | loss: 1.35924 | time elapsed: 2.28h | time left: 34.33h
batch  11400 | examples/s: 11.38 | loss: 1.04159 | time elapsed: 2.30h | time left: 34.31h
batch  11500 | examples/s: 11.00 | loss: 1.73129 | time elapsed: 2.32h | time left: 34.29h
batch  11600 | examples/s: 11.29 | loss: 1.37074 | time elapsed: 2.34h | time left: 34.26h
batch  11700 | examples/s: 11.34 | loss: 1.50498 | time elapsed: 2.36h | time left: 34.24h
batch  11800 | examples/s: 11.29 | loss: 1.28956 | time elapsed: 2.38h | time left: 34.21h
batch  11900 | examples/s: 11.26 | loss: 1.15507 | time elapsed: 2.40h | time left: 34.19h
batch  12000 | examples/s: 11.35 | loss: 1.37782 | time elapsed: 2.42h | time left: 34.17h
batch  12100 | examples/s: 11.39 | loss: 1.31004 | time elapsed: 2.44h | time left: 34.14h
batch  12200 | examples/s: 10.84 | loss: 1.04727 | time elapsed: 2.46h | time left: 34.12h
batch  12300 | examples/s: 11.01 | loss: 1.33482 | time elapsed: 2.48h | time left: 34.10h
batch  12400 | examples/s: 11.33 | loss: 1.45594 | time elapsed: 2.50h | time left: 34.08h
batch  12500 | examples/s: 10.85 | loss: 1.25411 | time elapsed: 2.52h | time left: 34.05h
batch  12600 | examples/s: 10.89 | loss: 1.31377 | time elapsed: 2.54h | time left: 34.03h
batch  12700 | examples/s: 11.24 | loss: 1.68894 | time elapsed: 2.56h | time left: 34.01h
batch  12800 | examples/s: 11.26 | loss: 1.40231 | time elapsed: 2.58h | time left: 33.98h
batch  12900 | examples/s: 11.28 | loss: 1.19339 | time elapsed: 2.60h | time left: 33.96h
batch  13000 | examples/s: 11.29 | loss: 1.34509 | time elapsed: 2.62h | time left: 33.94h
batch  13100 | examples/s: 10.68 | loss: 1.46774 | time elapsed: 2.64h | time left: 33.91h
batch  13200 | examples/s: 11.24 | loss: 1.22255 | time elapsed: 2.66h | time left: 33.89h
batch  13300 | examples/s: 10.87 | loss: 1.40140 | time elapsed: 2.68h | time left: 33.87h
batch  13400 | examples/s: 11.18 | loss: 1.14625 | time elapsed: 2.70h | time left: 33.84h
batch  13500 | examples/s: 11.17 | loss: 1.96440 | time elapsed: 2.72h | time left: 33.82h
batch  13600 | examples/s: 10.63 | loss: 1.47945 | time elapsed: 2.74h | time left: 33.80h
batch  13700 | examples/s: 11.33 | loss: 1.08669 | time elapsed: 2.76h | time left: 33.78h
batch  13800 | examples/s: 10.80 | loss: 1.59404 | time elapsed: 2.78h | time left: 33.75h
batch  13900 | examples/s: 11.21 | loss: 1.91331 | time elapsed: 2.80h | time left: 33.73h
batch  14000 | examples/s: 11.44 | loss: 1.31106 | time elapsed: 2.82h | time left: 33.71h
batch  14100 | examples/s: 11.25 | loss: 1.52652 | time elapsed: 2.84h | time left: 33.68h
batch  14200 | examples/s: 11.25 | loss: 1.12896 | time elapsed: 2.86h | time left: 33.66h
batch  14300 | examples/s: 11.38 | loss: 1.31801 | time elapsed: 2.88h | time left: 33.64h
batch  14400 | examples/s: 11.19 | loss: 1.21550 | time elapsed: 2.90h | time left: 33.62h
batch  14500 | examples/s: 11.05 | loss: 1.25438 | time elapsed: 2.92h | time left: 33.59h
batch  14600 | examples/s: 11.37 | loss: 1.70631 | time elapsed: 2.94h | time left: 33.57h
batch  14700 | examples/s: 10.77 | loss: 1.04367 | time elapsed: 2.96h | time left: 33.55h
batch  14800 | examples/s: 11.23 | loss: 1.24842 | time elapsed: 2.98h | time left: 33.53h
batch  14900 | examples/s: 10.80 | loss: 1.54016 | time elapsed: 3.00h | time left: 33.50h
batch  15000 | examples/s: 11.13 | loss: 1.32843 | time elapsed: 3.02h | time left: 33.48h
batch  15100 | examples/s: 11.07 | loss: 1.19555 | time elapsed: 3.04h | time left: 33.46h
batch  15200 | examples/s: 11.21 | loss: 1.25775 | time elapsed: 3.06h | time left: 33.44h
batch  15300 | examples/s: 11.28 | loss: 1.45186 | time elapsed: 3.08h | time left: 33.41h
batch  15400 | examples/s: 11.05 | loss: 1.23466 | time elapsed: 3.10h | time left: 33.39h
batch  15500 | examples/s: 11.27 | loss: 1.19788 | time elapsed: 3.12h | time left: 33.37h
batch  15600 | examples/s: 10.80 | loss: 1.43188 | time elapsed: 3.14h | time left: 33.35h
batch  15700 | examples/s: 11.05 | loss: 1.05178 | time elapsed: 3.16h | time left: 33.33h
batch  15800 | examples/s: 10.94 | loss: 1.11610 | time elapsed: 3.18h | time left: 33.30h
batch  15900 | examples/s: 11.22 | loss: 1.02939 | time elapsed: 3.20h | time left: 33.28h
batch  16000 | examples/s: 11.30 | loss: 1.46320 | time elapsed: 3.22h | time left: 33.26h
batch  16100 | examples/s: 11.22 | loss: 1.21455 | time elapsed: 3.24h | time left: 33.24h
batch  16200 | examples/s: 11.02 | loss: 1.12757 | time elapsed: 3.26h | time left: 33.22h
batch  16300 | examples/s: 10.93 | loss: 1.32215 | time elapsed: 3.28h | time left: 33.19h
batch  16400 | examples/s: 11.29 | loss: 1.04062 | time elapsed: 3.30h | time left: 33.17h
batch  16500 | examples/s: 11.10 | loss: 1.12569 | time elapsed: 3.32h | time left: 33.15h
batch  16600 | examples/s: 11.05 | loss: 1.27713 | time elapsed: 3.34h | time left: 33.13h
batch  16700 | examples/s: 11.15 | loss: 1.26547 | time elapsed: 3.36h | time left: 33.11h
batch  16800 | examples/s: 10.83 | loss: 1.30773 | time elapsed: 3.38h | time left: 33.08h
batch  16900 | examples/s: 11.26 | loss: 1.09390 | time elapsed: 3.40h | time left: 33.06h
batch  17000 | examples/s: 11.12 | loss: 1.24327 | time elapsed: 3.42h | time left: 33.04h
batch  17100 | examples/s: 11.26 | loss: 1.37659 | time elapsed: 3.44h | time left: 33.02h
batch  17200 | examples/s: 10.92 | loss: 1.18783 | time elapsed: 3.46h | time left: 33.00h
batch  17300 | examples/s: 11.17 | loss: 1.28291 | time elapsed: 3.48h | time left: 32.98h
batch  17400 | examples/s: 11.22 | loss: 1.16997 | time elapsed: 3.50h | time left: 32.95h
batch  17500 | examples/s: 10.96 | loss: 1.10708 | time elapsed: 3.52h | time left: 32.93h
batch  17600 | examples/s: 10.62 | loss: 1.25314 | time elapsed: 3.54h | time left: 32.91h
batch  17700 | examples/s: 11.24 | loss: 1.16630 | time elapsed: 3.56h | time left: 32.89h
batch  17800 | examples/s: 10.90 | loss: 1.16812 | time elapsed: 3.58h | time left: 32.87h
batch  17900 | examples/s: 11.39 | loss: 1.67241 | time elapsed: 3.60h | time left: 32.85h
batch  18000 | examples/s: 11.29 | loss: 1.36065 | time elapsed: 3.62h | time left: 32.82h
batch  18100 | examples/s: 11.24 | loss: 1.35451 | time elapsed: 3.64h | time left: 32.80h
batch  18200 | examples/s: 11.27 | loss: 1.29860 | time elapsed: 3.66h | time left: 32.78h
batch  18300 | examples/s: 11.31 | loss: 1.41890 | time elapsed: 3.68h | time left: 32.76h
batch  18400 | examples/s: 10.98 | loss: 1.23972 | time elapsed: 3.70h | time left: 32.74h
batch  18500 | examples/s: 11.30 | loss: 1.12406 | time elapsed: 3.72h | time left: 32.72h
batch  18600 | examples/s: 11.35 | loss: 1.31394 | time elapsed: 3.74h | time left: 32.69h
batch  18700 | examples/s: 11.11 | loss: 1.22583 | time elapsed: 3.76h | time left: 32.67h
batch  18800 | examples/s: 10.93 | loss: 1.34513 | time elapsed: 3.78h | time left: 32.65h
batch  18900 | examples/s: 10.69 | loss: 1.28853 | time elapsed: 3.80h | time left: 32.63h
batch  19000 | examples/s: 11.23 | loss: 1.32163 | time elapsed: 3.82h | time left: 32.61h
batch  19100 | examples/s: 11.33 | loss: 1.44918 | time elapsed: 3.84h | time left: 32.59h
batch  19200 | examples/s: 11.33 | loss: 1.26942 | time elapsed: 3.86h | time left: 32.56h
batch  19300 | examples/s: 11.30 | loss: 1.00525 | time elapsed: 3.88h | time left: 32.54h
batch  19400 | examples/s: 11.27 | loss: 1.11278 | time elapsed: 3.90h | time left: 32.52h
batch  19500 | examples/s: 11.34 | loss: 1.14316 | time elapsed: 3.92h | time left: 32.50h
batch  19600 | examples/s: 11.41 | loss: 1.29979 | time elapsed: 3.94h | time left: 32.48h
batch  19700 | examples/s: 10.83 | loss: 1.04561 | time elapsed: 3.96h | time left: 32.46h
batch  19800 | examples/s: 11.29 | loss: 1.32521 | time elapsed: 3.98h | time left: 32.43h
batch  19900 | examples/s: 11.30 | loss: 1.44402 | time elapsed: 4.00h | time left: 32.41h
batch  20000 | examples/s: 11.27 | loss: 1.03454 | time elapsed: 4.02h | time left: 32.39h
batch  20100 | examples/s: 11.20 | loss: 0.92606 | time elapsed: 4.04h | time left: 32.37h
batch  20200 | examples/s: 11.36 | loss: 1.16863 | time elapsed: 4.06h | time left: 32.35h
batch  20300 | examples/s: 10.97 | loss: 1.16658 | time elapsed: 4.08h | time left: 32.33h
batch  20400 | examples/s: 11.21 | loss: 1.34126 | time elapsed: 4.10h | time left: 32.31h
batch  20500 | examples/s: 11.37 | loss: 1.33580 | time elapsed: 4.12h | time left: 32.29h
batch  20600 | examples/s: 11.10 | loss: 1.36287 | time elapsed: 4.14h | time left: 32.27h
batch  20700 | examples/s: 11.14 | loss: 1.45105 | time elapsed: 4.16h | time left: 32.24h
batch  20800 | examples/s: 11.16 | loss: 1.21337 | time elapsed: 4.18h | time left: 32.22h
batch  20900 | examples/s: 11.17 | loss: 1.11518 | time elapsed: 4.20h | time left: 32.20h
batch  21000 | examples/s: 11.28 | loss: 1.49397 | time elapsed: 4.22h | time left: 32.18h
batch  21100 | examples/s: 11.41 | loss: 1.83271 | time elapsed: 4.24h | time left: 32.16h
batch  21200 | examples/s: 11.34 | loss: 1.18141 | time elapsed: 4.26h | time left: 32.14h
