nohup: ignoring input
WARNING:tensorflow:From /data3T/zml/experiment/lw-eg-recur-bila-distill+Nonlocal/monodepth_model.py:284: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
/data3T/users/zml/.conda/envs/leftmono/lib/python2.7/site-packages/tensorflow/python/ops/gradients_impl.py:97: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
2020-04-11 21:15:54.116045: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2020-04-11 21:15:54.833467: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:03:00.0
totalMemory: 10.92GiB freeMemory: 10.77GiB
2020-04-11 21:15:54.833502: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:03:00.0, compute capability: 6.1)
total number of samples: 29000
total number of steps: 72500
============================
2
number of trainable parameters: 23747176
batch  15800 | examples/s: 7.54 | loss: 1.06504 | time elapsed: 2.35h | time left: 8.43h
batch  15900 | examples/s: 7.53 | loss: 0.93601 | time elapsed: 2.36h | time left: 8.41h
batch  16000 | examples/s: 7.63 | loss: 0.71495 | time elapsed: 2.38h | time left: 8.40h
batch  16100 | examples/s: 7.51 | loss: 0.93177 | time elapsed: 2.39h | time left: 8.38h
batch  16200 | examples/s: 7.57 | loss: 0.72405 | time elapsed: 2.41h | time left: 8.37h
batch  16300 | examples/s: 7.58 | loss: 1.20266 | time elapsed: 2.42h | time left: 8.35h
batch  16400 | examples/s: 7.49 | loss: 0.81622 | time elapsed: 2.44h | time left: 8.34h
batch  16500 | examples/s: 7.57 | loss: 0.92618 | time elapsed: 2.45h | time left: 8.32h
batch  16600 | examples/s: 7.54 | loss: 0.83585 | time elapsed: 2.47h | time left: 8.31h
batch  16700 | examples/s: 7.54 | loss: 0.79099 | time elapsed: 2.48h | time left: 8.29h
batch  16800 | examples/s: 7.46 | loss: 0.86373 | time elapsed: 2.50h | time left: 8.28h
batch  16900 | examples/s: 7.34 | loss: 0.83820 | time elapsed: 2.51h | time left: 8.26h
batch  17000 | examples/s: 7.59 | loss: 0.86337 | time elapsed: 2.53h | time left: 8.25h
batch  17100 | examples/s: 7.62 | loss: 0.74694 | time elapsed: 2.54h | time left: 8.23h
batch  17200 | examples/s: 7.62 | loss: 0.74994 | time elapsed: 2.56h | time left: 8.22h
batch  17300 | examples/s: 7.50 | loss: 1.17599 | time elapsed: 2.57h | time left: 8.20h
batch  17400 | examples/s: 7.58 | loss: 1.02908 | time elapsed: 2.59h | time left: 8.19h
batch  17500 | examples/s: 7.30 | loss: 0.75045 | time elapsed: 2.60h | time left: 8.17h
batch  17600 | examples/s: 7.54 | loss: 0.63801 | time elapsed: 2.62h | time left: 8.16h
batch  17700 | examples/s: 7.42 | loss: 1.49677 | time elapsed: 2.63h | time left: 8.14h
batch  17800 | examples/s: 7.62 | loss: 0.80153 | time elapsed: 2.65h | time left: 8.13h
batch  17900 | examples/s: 7.56 | loss: 0.75281 | time elapsed: 2.66h | time left: 8.11h
batch  18000 | examples/s: 7.60 | loss: 1.08845 | time elapsed: 2.67h | time left: 8.10h
batch  18100 | examples/s: 7.51 | loss: 0.88999 | time elapsed: 2.69h | time left: 8.08h
batch  18200 | examples/s: 7.57 | loss: 0.80466 | time elapsed: 2.70h | time left: 8.07h
batch  18300 | examples/s: 7.50 | loss: 1.00612 | time elapsed: 2.72h | time left: 8.05h
batch  18400 | examples/s: 7.56 | loss: 0.64297 | time elapsed: 2.73h | time left: 8.04h
batch  18500 | examples/s: 7.54 | loss: 0.79519 | time elapsed: 2.75h | time left: 8.02h
batch  18600 | examples/s: 7.58 | loss: 0.59707 | time elapsed: 2.76h | time left: 8.01h
batch  18700 | examples/s: 7.51 | loss: 0.85638 | time elapsed: 2.78h | time left: 7.99h
batch  18800 | examples/s: 7.59 | loss: 0.87477 | time elapsed: 2.79h | time left: 7.98h
batch  18900 | examples/s: 7.58 | loss: 0.82604 | time elapsed: 2.81h | time left: 7.96h
batch  19000 | examples/s: 7.48 | loss: 1.00470 | time elapsed: 2.82h | time left: 7.95h
batch  19100 | examples/s: 7.56 | loss: 0.87218 | time elapsed: 2.84h | time left: 7.93h
batch  19200 | examples/s: 7.42 | loss: 0.57765 | time elapsed: 2.85h | time left: 7.92h
batch  19300 | examples/s: 7.56 | loss: 0.74214 | time elapsed: 2.87h | time left: 7.90h
batch  19400 | examples/s: 7.60 | loss: 0.83376 | time elapsed: 2.88h | time left: 7.89h
batch  19500 | examples/s: 7.52 | loss: 0.51932 | time elapsed: 2.90h | time left: 7.87h
batch  19600 | examples/s: 7.57 | loss: 0.98668 | time elapsed: 2.91h | time left: 7.86h
batch  19700 | examples/s: 7.44 | loss: 0.87718 | time elapsed: 2.93h | time left: 7.84h
batch  19800 | examples/s: 7.56 | loss: 0.88329 | time elapsed: 2.94h | time left: 7.83h
batch  19900 | examples/s: 7.61 | loss: 0.66951 | time elapsed: 2.96h | time left: 7.81h
batch  20000 | examples/s: 7.62 | loss: 0.73873 | time elapsed: 2.97h | time left: 7.80h
batch  20100 | examples/s: 7.55 | loss: 1.00447 | time elapsed: 2.99h | time left: 7.79h
batch  20200 | examples/s: 7.35 | loss: 0.77561 | time elapsed: 3.00h | time left: 7.77h
batch  20300 | examples/s: 7.42 | loss: 0.90950 | time elapsed: 3.02h | time left: 7.76h
batch  20400 | examples/s: 7.39 | loss: 0.76722 | time elapsed: 3.03h | time left: 7.74h
batch  20500 | examples/s: 7.58 | loss: 0.67962 | time elapsed: 3.05h | time left: 7.73h
batch  20600 | examples/s: 7.48 | loss: 0.81689 | time elapsed: 3.06h | time left: 7.71h
batch  20700 | examples/s: 7.50 | loss: 1.14270 | time elapsed: 3.08h | time left: 7.70h
batch  20800 | examples/s: 7.61 | loss: 0.74312 | time elapsed: 3.09h | time left: 7.68h
batch  20900 | examples/s: 7.47 | loss: 0.82376 | time elapsed: 3.10h | time left: 7.67h
batch  21000 | examples/s: 7.59 | loss: 0.67599 | time elapsed: 3.12h | time left: 7.65h
batch  21100 | examples/s: 7.53 | loss: 0.64736 | time elapsed: 3.13h | time left: 7.64h
batch  21200 | examples/s: 7.55 | loss: 1.11624 | time elapsed: 3.15h | time left: 7.62h
batch  21300 | examples/s: 7.56 | loss: 0.78406 | time elapsed: 3.16h | time left: 7.61h
batch  21400 | examples/s: 7.53 | loss: 0.67195 | time elapsed: 3.18h | time left: 7.59h
batch  21500 | examples/s: 7.59 | loss: 0.66544 | time elapsed: 3.19h | time left: 7.58h
batch  21600 | examples/s: 7.46 | loss: 0.67462 | time elapsed: 3.21h | time left: 7.56h
batch  21700 | examples/s: 7.43 | loss: 0.69677 | time elapsed: 3.22h | time left: 7.55h
batch  21800 | examples/s: 7.43 | loss: 1.05503 | time elapsed: 3.24h | time left: 7.53h
batch  21900 | examples/s: 7.65 | loss: 1.19659 | time elapsed: 3.25h | time left: 7.52h
batch  22000 | examples/s: 7.58 | loss: 0.61429 | time elapsed: 3.27h | time left: 7.50h
batch  22100 | examples/s: 7.65 | loss: 1.09713 | time elapsed: 3.28h | time left: 7.49h
batch  22200 | examples/s: 7.59 | loss: 0.63565 | time elapsed: 3.30h | time left: 7.47h
batch  22300 | examples/s: 7.55 | loss: 0.76493 | time elapsed: 3.31h | time left: 7.46h
batch  22400 | examples/s: 7.48 | loss: 0.87145 | time elapsed: 3.33h | time left: 7.44h
batch  22500 | examples/s: 7.63 | loss: 0.81269 | time elapsed: 3.34h | time left: 7.43h
batch  22600 | examples/s: 7.48 | loss: 0.98585 | time elapsed: 3.36h | time left: 7.41h
batch  22700 | examples/s: 7.61 | loss: 0.95137 | time elapsed: 3.37h | time left: 7.40h
batch  22800 | examples/s: 7.59 | loss: 0.73451 | time elapsed: 3.39h | time left: 7.38h
batch  22900 | examples/s: 7.56 | loss: 0.66471 | time elapsed: 3.40h | time left: 7.37h
batch  23000 | examples/s: 7.49 | loss: 1.06902 | time elapsed: 3.42h | time left: 7.35h
